,track.id,track.popularity,playlist.id,playlist.name,danceability,energy,acousticness,instrumentalness,liveness,valence
172,6FofVmsYAs2FNeOdzQJnnW,54,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.891,0.707,0.308,1.06e-06,0.188,0.97
173,0C9rBeWAsPhmBeaYKZLN5m,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.677,0.778,0.526,1.54e-05,0.206,0.73
174,0VyVq4tYXvXNnlHYnq4ISb,41,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.571,0.681,0.0219,0.0,0.178,0.666
175,7GySgVTbBBE7JaNhCTCfS1,37,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.645,0.469,0.676,0.0,0.186,0.323
176,6r7TYfmeQr6rU7asA1OyZf,51,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.582,0.678,0.444,0.0,0.139,0.502
177,17v4BXFKtbYmJFPqBgpGla,50,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.582,0.73,0.157,8.56e-06,0.0612,0.301
178,6OzeWNA1SQgZBw5caqAIKN,55,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.76,0.561,0.112,5.99e-06,0.0406,0.683
179,5jOAhQaBlo4MsuL6pFjtli,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.542,0.345,0.595,0.0,0.214,0.304
180,5dfhwsPg90wDcNqY4H8FFC,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.36,0.336,0.499,0.0,0.367,0.295
181,7tVEeTbzEJkHP0EqUu6rmf,55,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.738,0.841,0.522,0.0,0.107,0.789
182,3LashxAsOA6XO85Zi3LafS,52,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.377,0.383,0.104,0.0209,0.482,0.573
183,11GOQGHOklyufCl04WM8Kc,31,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.682,0.912,0.458,4.11e-06,0.0578,0.604
184,1S2qIzvjFcbYL6UF9E2MjD,44,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.565,0.806,0.138,0.000273,0.0736,0.296
185,75YtorH9BgIEl5VfvnXOpf,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.705,0.837,0.0844,0.00019,0.0407,0.868
186,0CWJIpU0D8Bk78H1k7ELC6,35,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.849,0.649,0.379,9.75e-05,0.0796,0.634
187,4qvkB7tOgSqgSqbpKWGOrO,38,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.819,0.529,0.522,0.477,0.106,0.661
188,3ShEGKdskF0ke7iW2u9gjD,61,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.604,0.344,0.313,4.36e-05,0.0815,0.488
189,3KXfXZNNGdYUmHbDOCCLeK,45,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.725,0.818,0.368,2.46e-05,0.119,0.909
190,4iJG9xmyrUhi4QqXMOZw2y,42,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.467,0.343,0.487,0.0,0.119,0.385
191,1lxEENvXYLcyWXa4xwWTXl,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.59,0.42,0.222,0.0302,0.0952,0.32
192,1AsCxLAvSfilIM9ubCf89B,53,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.781,0.72,0.138,0.03,0.0327,0.745
193,27nfrOYTDXfhzDd8Qcy2aj,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.839,0.789,0.0725,0.201,0.0599,0.966
194,3dZHWv3IsAQLzAr7FLJoJA,58,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.592,0.481,0.229,0.0,0.291,0.641
195,60EEXkcmWxZBtv2GIpngfY,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.677,0.742,0.27,0.0,0.0904,0.96
196,6Wu2lDyCOca3utRf9Dz3C9,46,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.63,0.597,0.636,0.0,0.122,0.589
197,1pg7tBJm61GLue6KiUE4Mj,38,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.63,0.836,0.254,0.0,0.197,0.851
198,3Qc7Clf7yjpX3MQ5AZ4XaQ,39,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.552,0.515,0.376,1.41e-05,0.296,0.656
199,2KRwRHdvkkH4ePljVkmGuX,40,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.661,0.963,0.0418,0.00133,0.0978,0.938
200,01FLUtJ3RDEnCqRfodGlSL,33,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.34,0.579,0.674,4.11e-06,0.675,0.346
201,4cQsTxGlz6weYseclKV3AD,35,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.697,0.814,0.297,0.000566,0.0978,0.973
202,5ALxwREkxrpVSrsCt0zLcu,41,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.469,0.494,0.431,0.0,0.072,0.479
203,5C0jNs9PPpg1Tz9RZfxpEA,29,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.647,0.464,0.621,2.72e-06,0.172,0.53
204,4c2ypSbxlEtTNcyJ6uZcdn,43,37i9dQZF1DX3kkOVvCOkIe,Anni 80,0.824,0.897,0.0823,0.334,0.0269,0.962
205,1u8c2t2Cy7UBoG4ArRcF5g,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.76,0.703,0.103,0.0,0.0913,0.57
206,7xoUc6faLbCqZO6fQEYprd,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.628,0.593,0.093,1.65e-06,0.096,0.104
207,2Bs4jQEGMycglOfWPBqrVG,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.536,0.768,0.00433,0.0,0.114,0.545
208,2P91MQbaiQOfbiz9VqhqKQ,83,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.752,0.505,0.535,2.55e-06,0.104,0.419
209,3tyPOhuVnt5zd5kGfxbCyL,74,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.719,0.847,0.00201,0.0204,0.223,0.444
210,42ydLwx4i5V49RXHOozJZq,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.319,0.739,0.0285,0.0,0.111,0.449
211,3DmW6y7wTEYHJZlLo1r6XJ,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.699,0.529,0.0317,3.59e-05,0.285,0.121
212,6FE2iI43OZnszFLuLtvvmg,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.72,0.791,0.0384,0.0,0.157,0.756
213,2K87XMYnUMqLcX3zvtAF4G,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.73,0.703,0.109,0.0,0.0657,0.595
214,7fBv7CLKzipRk6EC6TWHOB,85,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.585,0.564,0.0671,0.0,0.135,0.137
215,6rmXhRIemCTPyMYZRDN7Qg,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.776,0.875,0.0343,0.0,0.314,0.849
216,3QGsuHI8jO1Rx4JWLUh9jd,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.444,0.819,0.106,0.0,0.107,0.747
217,1CQ2cMfrmFM1YdfmjENKVE,73,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.494,0.951,0.000569,0.0,0.327,0.441
218,76cy1WJvNGJTj78UqeA5zr,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.836,0.544,0.0403,0.0,0.0824,0.51
219,1qDrWA6lyx8cLECdZE7TV7,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.865,0.521,0.548,0.000115,0.0989,0.748
220,47Slg6LuqLaX0VodpSCvPt,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.637,0.843,0.0151,0.0,0.0876,0.434
221,514rhnksEwHUh6LxXsQ4Y9,70,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.6,0.683,0.0984,1.26e-06,0.11,0.494
222,3NLnwwAQbbFKcEcV8hDItk,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.647,0.823,0.0598,0.0,0.119,0.396
223,4rHZZAmHpZrA3iH5zx8frV,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.574,0.512,0.234,0.0,0.0946,0.512
224,5WtfUKzXircvW8l5aaVZWT,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.516,0.467,0.662,0.0,0.0853,0.386
225,6KHL1En9v6iNWjcs44mcmU,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.529,0.614,0.215,0.0,0.277,0.141
226,72gv4zhNvRVdQA0eOenCal,74,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.715,0.605,0.239,1.41e-05,0.189,0.454
227,7JJmb5XwzOO8jgpou264Ml,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.866,0.813,0.38,0.0,0.0779,0.969
228,5Gu0PDLN4YJeW75PpBSg9p,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.664,0.708,0.0337,0.0,0.0841,0.742
229,3E7dfMvvCLUddWissuqMwr,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.652,0.698,0.00112,0.000115,0.0886,0.47
230,4Ljs6Dvpz7Arf9Ac8RN7tn,64,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.646,0.795,0.0319,0.0,0.267,0.796
231,0ErK6K0kYr0Ow2RkPMhmMs,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.773,0.747,0.0242,8.99e-06,0.109,0.801
232,0HMjXBAZmSYOTTi33WpMso,75,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.655,0.699,0.0352,0.0,0.064,0.802
233,5uCax9HTNlzGybIStD3vDh,85,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.358,0.557,0.695,0.0,0.0902,0.494
234,455AfCsOhhLPRc68sE01D8,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.649,0.815,0.00125,4.31e-05,0.671,0.765
235,3zkWCteF82vJwv0hRLba76,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.746,0.754,0.0152,0.0,0.0486,0.746
236,10GJQkjRJcZhGTLagFOC62,75,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.756,0.572,0.0478,0.0,0.0853,0.417
237,7BKLCZ1jbUBVqRi2FVlTVw,85,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.748,0.524,0.414,0.0,0.111,0.661
238,50kpGaPAhYJ3sGmk6vplg0,82,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.609,0.378,0.835,0.0,0.28,0.515
239,1NDxZ7cFAo481dtYWdrUnR,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.703,0.868,0.15,0.132,0.104,0.733
240,2YlZnw2ikdb837oKMKjBkW,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.63,0.53,0.4,0.0,0.177,0.417
241,0yvPEnB032fojLfVluFjUv,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.706,0.643,0.0242,0.0,0.262,0.885
242,06KyNuuMOX1ROXRhj787tj,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.728,0.563,0.621,0.0,0.179,0.352
243,0AS63m1wHv9n4VVRizK6Hc,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.555,0.662,0.125,0.0,0.111,0.356
244,4Ce37cRWvM1vIGGynKcs22,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.728,0.616,0.378,0.0,0.105,0.508
245,7x5xYW5W42OGPAdHUyyguy,75,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.509,0.671,0.304,0.0,0.0452,0.55
246,0dXNQ8dckG4eYfEtq9zcva,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.538,0.804,0.0041,0.0,0.33,0.507
247,55n9yjI6qqXh5F2mYvUc2y,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.731,0.445,0.0586,1.96e-05,0.14,0.106
248,3cU2wBxuV6nFiuf6PJZNlC,74,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.655,0.782,0.375,0.0,0.317,0.832
249,6uBhi9gBXWjanegOb2Phh0,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.69,0.622,0.253,0.0,0.116,0.544
250,76FZM38RC8XaAjJ77CVTNe,74,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.623,0.734,0.0162,1.9e-06,0.145,0.372
251,2ekn2ttSfGqwhhate0LSR0,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.762,0.7,0.00261,1.56e-05,0.153,0.608
252,0laYHRpNTS6i8FXdupHkJ4,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.858,0.678,0.0761,0.0,0.0741,0.922
253,1louJpMmzEicAn7lzDalPW,71,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.741,0.667,0.0575,0.0,0.106,0.595
254,37f4ITSlgPX81ad2EvmVQr,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.564,0.714,0.0549,0.0,0.155,0.33
255,0tBbt8CrmxbjRP0pueQkyU,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.724,0.804,0.124,0.0,0.204,0.306
256,0PDUDa38GO8lMxLCRc4lL1,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.584,0.7,0.117,0.0,0.0939,0.438
257,09CtPGIpYB4BrO8qb1RGsF,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.654,0.76,0.0797,0.0,0.299,0.41
258,2qT1uLXPVPzGgFOx4jtEuo,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.699,0.713,0.04,3.11e-06,0.294,0.354
259,0nJW01T7XtvILxQgC5J7Wh,84,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.612,0.28,0.932,0.0,0.088,0.387
260,3zHq9ouUJQFQRf3cm1rRLu,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.262,0.606,0.247,0.0,0.125,0.275
261,6RtPijgfPKROxEzTHNRiDp,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.773,0.758,0.0422,0.0,0.305,0.925
262,7iDa6hUg2VgEL1o1HjmfBn,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.643,0.783,0.047,0.0,0.083,0.579
263,2iuZJX9X9P0GKaE93xcPjk,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.748,0.788,0.0591,0.0,0.0863,0.884
264,4My8w8AA1JpG6E5SiAPvJL,75,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.637,0.93,0.0177,0.0,0.452,0.886
265,4B0JvthVoAAuygILe3n4Bs,77,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.845,0.567,0.59,0.00142,0.0811,0.793
266,0KKkJNfGyhkQ5aFogxQAPU,83,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.853,0.56,0.013,0.0,0.0944,0.86
267,1rIKgCH4H52lrvDcz50hS8,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.694,0.712,0.132,0.0,0.211,0.799
268,235LXPXfi0SmOaS9TaCh3c,66,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.719,0.798,0.0162,2.34e-06,0.134,0.591
269,5OCJzvD7sykQEKHH7qAC3C,80,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.602,0.658,0.0233,6e-05,0.237,0.268
270,0GxQ1A5L9xnMOytbP6eKBG,72,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.799,0.597,0.0788,5.66e-06,0.1,0.419
271,37R0bQOQj5a7DOqh1TGzvB,71,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.667,0.613,0.403,0.0,0.115,0.47
272,6hmhG1b4LEyNuashVvuIAo,75,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.583,0.732,0.00312,9.86e-06,0.269,0.276
273,2cOUlop2ZakjOKe4WinesN,76,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.735,0.425,0.011,0.0,0.055,0.848
274,0cqRj7pUJDkTCEsJkx8snD,78,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.647,0.8,0.0647,0.0,0.334,0.942
275,3w3y8KPTfNeOKPiqUTakBh,84,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.726,0.698,0.049,0.0,0.309,0.867
276,20I6sIOMTCkB6w7ryavxtO,79,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.783,0.58,0.0114,2.28e-06,0.108,0.66
277,7hDVYcQq6MxkdJGweuCtl9,81,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.511,0.363,0.816,0.0317,0.084,0.169
278,4OafepJy2teCjYJbvFE60J,74,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.568,0.656,0.0211,1.37e-05,0.213,0.364
279,1Vv0MPcooEoQzVZYfKMgKW,68,37i9dQZF1DX0s5kDXi1oC5,Hit Rewind,0.649,0.79,0.0167,0.0,0.255,0.458
280,3z5V7oSggDeCPeEGiCIu83,57,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.623,0.236,0.864,0.0,0.148,0.349
281,4bsHm0TWnCY7tTp65eQLLR,29,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.497,0.126,0.943,0.000271,0.104,0.356
282,6OtBIOTGkUT3ok8YXxs0Wl,56,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.717,0.292,0.796,0.0,0.126,0.502
283,4JYrpizOk0BX6BSKb0GU10,48,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.327,0.385,0.869,0.00928,0.0597,0.312
284,4r4aTOJc7K3iUIU3MEPw6I,59,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.664,0.177,0.856,0.0,0.136,0.29
285,2JrSlOdxkzlJEAOPgIUhAj,57,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.711,0.195,0.809,0.0,0.119,0.369
286,2nBrIzKacrNdIxs90FlsT1,56,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.494,0.214,0.92,1.07e-05,0.107,0.35
287,6TYlDTa9AQDvjqwbxlvFyI,68,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.372,0.355,0.754,0.0,0.167,0.142
288,1ERCrZMVMSpqDW4zmr4sRc,57,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.51,0.229,0.86,3.03e-05,0.118,0.107
289,7vg5fesQdq5I7Z7XGdyJd5,52,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.596,0.195,0.926,0.0,0.139,0.176
290,30rvG8w7qtOnsqiUk6JSvE,47,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.39,0.333,0.851,0.0187,0.104,0.0517
291,18PrtmAcNMgZNy1edWuXGb,57,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.643,0.11,0.876,1.38e-05,0.112,0.152
292,5Kfbof2USqmBaEgRHd0VTk,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.436,0.287,0.84,0.0,0.118,0.443
293,352UHNRKcQBaGKReDvtyM4,52,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.519,0.228,0.861,0.0,0.102,0.398
294,2Z7UF5qoyCU6Ksnf6aTMOs,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.402,0.216,0.919,0.0,0.318,0.278
295,0v1yN5C75um5Wx2WPtFl6k,55,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.568,0.213,0.955,0.0,0.113,0.302
296,7pmFKH0FGGZrdss5qRd3lk,38,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.386,0.356,0.894,0.0,0.11,0.188
297,4zYkSXrfgJyrNkNv3mTiIZ,54,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.541,0.192,0.893,0.0,0.193,0.317
298,7d3s1XpWyIHZq20ie2ghSp,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.553,0.229,0.861,0.0,0.103,0.231
299,4jaWgF0XRhjp8NI0q4UQSa,47,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.533,0.349,0.864,0.00407,0.101,0.236
300,0KAFjeQ6jpmtKP4CW9m5X6,45,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.656,0.3,0.87,0.0,0.0956,0.369
301,0TziqLMlv3abspIvcEmxcY,70,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.566,0.586,0.0171,0.0,0.202,0.428
302,5wMeDEn5Jt84L94MZQDBWg,52,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.744,0.0953,0.751,4.2e-06,0.108,0.371
303,5kGEZyHyfKdyg4IktX1ekz,32,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.351,0.363,0.237,7.47e-05,0.147,0.0634
304,0nXqnXFlnJwjhXDTbZDuav,51,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.71,0.513,0.116,0.00124,0.104,0.248
305,1TQXIltqoZ5XXyfCbAeSQQ,79,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.629,0.328,0.768,2.5e-05,0.103,0.389
306,6ZyZGbujKBzxfzcjVOvGW5,59,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.648,0.704,0.833,0.000252,0.362,0.438
307,674WNL7f5Xo8XxtipzB3ao,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.634,0.176,0.931,1.6e-06,0.136,0.336
308,6XDOFMTKoydw1z91btaNqk,43,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.516,0.445,0.865,0.0201,0.103,0.129
309,2ELlf8umxPooibFXRL3jFh,28,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.676,0.129,0.972,1.21e-05,0.0912,0.256
310,6JiJFGJOTJkQRoedadMhN8,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.43,0.196,0.974,0.947,0.113,0.198
311,00IPZgU8xFEGwUCssQK4q0,45,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.523,0.316,0.619,3.22e-05,0.163,0.235
312,0LHm4kBHO8rFmjoCVu5MN8,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.763,0.32,0.863,4.24e-06,0.082,0.678
313,4vf1WcZayO3JBuVwSS9tzL,56,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.473,0.356,0.648,0.00957,0.101,0.211
314,1NWvbQI3bNfPxbxF9OQ1Ek,56,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.526,0.318,0.852,0.0,0.0974,0.165
315,2JTJV2juDdUFYkgUeQtoLy,27,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.446,0.354,0.912,2.06e-06,0.12,0.275
316,1uRPgVfBWmBNmrFFrQCzOi,42,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.633,0.2,0.969,0.887,0.124,0.495
317,68UBw70aGYCHPu0vxGMsvV,25,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.391,0.0211,0.995,0.916,0.119,0.292
318,6If4a7ytTXliui3vJVi9px,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.541,0.144,0.858,0.00237,0.129,0.123
319,4yzgJXvWFXWGLd4vQMYo9p,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.287,0.363,0.374,0.00011,0.362,0.0886
320,5pcjystBtalYeqaiXCcgEY,73,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.589,0.496,0.818,0.0,0.101,0.44
321,173YFoJtllaXjALrFxr7LY,36,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.467,0.0897,0.962,0.0023,0.111,0.136
322,1iNCjUDVzuWpOEC9ELSdwW,51,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.377,0.283,0.594,0.000472,0.167,0.0796
323,6n8QYU46m0dO6HIKG0GN8S,45,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.433,0.349,0.879,0.0,0.242,0.357
324,4ld2TeVRlaYNHWzi52dWsZ,40,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.27,0.463,0.911,0.013,0.0835,0.0557
325,6yKkgZBuakFy6SPtsZBR5H,58,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.665,0.524,0.502,0.0,0.124,0.215
326,3VAro3gS4zjRPFfj9SLeRG,41,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.723,0.581,0.0851,0.000511,0.0672,0.321
327,1ir0M7NQAr7r5mLit1xUq3,48,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.45,0.211,0.811,0.0,0.106,0.162
328,0Wc6cbF38a90b8wov9V63F,67,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.633,0.242,0.515,0.0,0.0839,0.694
329,0X61Ud5Uzv44RvY3s1SsuO,55,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.493,0.584,0.85,0.000353,0.114,0.234
330,2R0Z1JwgoCsBeoWErbAHgs,58,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.587,0.36,0.586,0.0,0.117,0.408
331,400rP1IUtE0joH1dQRwIof,30,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.619,0.643,0.201,1.46e-05,0.13,0.385
332,1vXgFXrWtj0tGRo0pjdiOr,56,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.512,0.367,0.268,0.0,0.432,0.493
333,2SDswD3RdceDWthkgCrCCU,73,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.603,0.618,0.0232,0.0,0.118,0.323
334,66MxyiQy54baNhSyg3wiIn,53,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.376,0.172,0.958,0.0,0.354,0.347
335,2ynBghJiu4H9qGoXhuFS8x,59,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.58,0.662,0.123,0.000131,0.138,0.406
336,0gySkOOewOdZtHG8stPEB8,64,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.618,0.428,0.592,0.0,0.192,0.359
337,4Ffh52csT3bI7hVoih1vo1,53,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.584,0.273,0.853,0.000109,0.102,0.47
338,0TLCPkmCBAasQwXpfwsS8J,23,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.697,0.716,0.00425,0.000186,0.117,0.581
339,52iLDrSoRtf9lcgFuLVfqE,71,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.681,0.292,0.743,0.0,0.0974,0.162
340,6cWpGXt8X3WqHYnnDeNiKV,50,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.625,0.33,0.895,0.0,0.121,0.548
341,2nGxQGFY9xFkPKqLu6BctW,37,37i9dQZF1DXcb7YJnr6Ck4,Lavorare con la musica,0.612,0.494,0.381,2.14e-06,0.173,0.405
